Date,Open,High,Low,Close,Spliced,Volume,Open Int
2011-03-31,144.39,146.91,144.2,146.8,106.72,270630,345009
2011-04-01,146.7,148.55,146.38,148.02,107.94,283710,338384
2011-04-04,148.37,148.86,147.66,148.55,108.47,228494,331396
2011-04-05,148.28,148.68,147.58,148.42,108.34,249358,315901
2011-04-06,148.07,149.23,147.8,148.91,108.83,255598,303406
2011-04-07,148.75,150.52,148.31,150.38,110.3,334906,277837
2011-04-08,150.4,153.29,150.19,152.87,112.79,319475,250489
2011-04-11,153.36,153.54,148.76,150.0,109.92,364348,209195
2011-04-12,149.05,150.32,145.55,146.33,106.25,555625,177160
2011-04-13,146.1,147.51,145.39,147.19,107.11,456863,140054
2011-04-14,147.4,148.63,145.85,148.19,108.11,352072,87755
2011-04-15,148.58,150.16,147.26,149.71,110.22,190936,323462
2011-04-18,149.54,149.55,146.59,147.18,107.69,288280,351785
2011-04-19,147.55,148.59,145.5,147.77,108.28,324778,358632
2011-04-20,147.94,151.15,147.45,150.94,111.45,291546,361085
2011-04-21,150.86,151.97,150.49,151.78,112.29,240462,362970
2011-04-25,151.83,152.97,150.57,151.77,112.28,209683,350537
2011-04-26,151.64,152.13,150.61,151.7,112.21,234441,346993
2011-04-27,151.38,152.89,150.2,152.25,112.76,338697,348610
2011-04-28,152.62,153.46,151.18,152.35,112.86,301604,352319
2011-04-29,152.31,153.67,151.74,153.42,113.93,201831,341620
2011-05-02,153.38,154.32,150.31,153.01,113.52,310994,340962
2011-05-03,152.47,152.71,149.79,150.54,111.05,300333,328010
2011-05-04,150.17,150.71,147.97,148.73,109.24,333018,321820
2011-05-05,148.27,148.87,137.74,139.29,99.8,670082,331066
2011-05-06,139.25,141.87,134.12,136.67,97.18,606528,308727
2011-05-09,137.6,142.89,136.91,142.04,102.55,469290,290599
2011-05-10,141.93,143.44,139.61,143.37,103.88,439607,256673
2011-05-11,143.18,144.09,136.99,137.7,98.21,524761,233531
2011-05-12,138.08,139.98,134.74,138.46,98.97,522503,208145
2011-05-13,138.3,140.19,136.58,139.14,99.65,367717,191189
2011-05-16,138.98,139.14,136.35,136.87,97.85,171276,372506
2011-05-17,136.6,137.35,134.56,136.45,97.43,242871,386598
2011-05-18,137.2,140.44,136.99,139.58,100.56,286251,403840
2011-05-19,139.25,140.26,137.65,137.95,98.93,311515,417459
2011-05-20,138.08,139.44,135.37,139.12,100.1,394911,416630
2011-05-23,138.7,139.06,135.39,136.72,97.7,296828,411611
2011-05-24,136.56,139.11,135.63,138.61,99.59,339530,397628
2011-05-25,138.29,140.65,137.22,140.34,101.32,354880,394471
2011-05-26,140.26,140.92,138.63,139.25,100.23,332135,386946
2011-05-27,139.18,140.26,139.06,139.61,100.59,212254,376620
2011-05-31,139.71,142.41,138.62,141.72,102.7,319037,365230
2011-06-01,141.7,142.33,138.65,139.31,100.29,376476,355555
2011-06-02,138.81,139.95,137.48,139.42,100.4,389637,338132
2011-06-03,139.89,139.89,137.14,139.24,100.22,351309,328205
2011-06-06,139.44,139.7,137.57,138.03,99.01,289670,317727
2011-06-07,137.84,138.77,136.76,138.11,99.09,415373,288420
2011-06-08,138.6,140.91,137.04,139.76,100.74,484275,269561
2011-06-09,139.85,141.46,139.76,140.95,101.93,345542,234479
2011-06-10,140.86,141.17,137.62,138.31,99.29,379238,203326
2011-06-13,137.79,138.34,135.15,136.32,97.3,381993,189858
2011-06-14,136.11,138.66,135.53,138.39,99.37,347721,167241
2011-06-15,138.53,138.92,133.0,133.79,95.26,222394,267615
2011-06-16,134.27,134.73,133.28,133.89,95.36,154315,279879
2011-06-17,134.03,134.34,130.76,131.93,93.4,196081,295536
2011-06-20,131.7,132.4,130.04,132.16,93.63,277378,326404
2011-06-21,132.29,133.63,131.41,132.7,94.17,323911,345510
2011-06-22,132.29,134.23,131.77,133.94,95.41,296275,336389
2011-06-23,132.93,133.0,128.22,129.55,91.02,484057,326552
2011-06-24,130.82,130.87,128.35,129.69,91.16,337767,330972
2011-06-27,129.69,129.83,128.14,129.14,90.61,278681,318472
2011-06-28,129.24,131.9,128.97,131.42,92.89,279024,316712
2011-06-29,131.9,134.37,131.19,133.3,94.77,348790,311066
2011-06-30,133.61,134.35,132.41,133.95,95.42,276580,303770
2011-07-01,133.65,133.92,131.98,133.47,94.94,263626,299737
2011-07-05,133.51,136.01,132.87,135.42,96.89,275650,291009
2011-07-06,135.53,136.32,134.43,135.18,96.65,288321,277669
2011-07-07,135.57,137.95,135.52,137.2,98.67,339270,263471
2011-07-08,137.32,137.71,134.13,134.73,96.2,347999,241645
2011-07-11,134.63,135.28,132.67,133.68,95.15,311449,219452
2011-07-12,133.62,136.03,132.08,135.96,97.43,343493,185084
2011-07-13,135.25,137.74,135.06,136.58,98.05,355098,159031
2011-07-14,136.12,137.41,133.06,134.22,95.69,403419,116710
2011-07-15,134.51,136.23,133.74,135.71,97.6,138963,343972
2011-07-18,135.94,136.16,133.16,134.36,96.25,182989,362427
2011-07-19,134.56,137.09,134.36,135.97,97.86,294707,377405
2011-07-20,136.59,137.48,135.04,136.51,98.4,295669,376393
2011-07-21,136.47,138.27,135.31,137.24,99.13,293973,381714
2011-07-22,137.31,138.3,136.54,137.98,99.87,223266,377153
2011-07-25,137.87,137.98,136.63,137.31,99.2,205209,370483
2011-07-26,137.26,138.73,135.87,137.7,99.59,332692,370529
2011-07-27,137.29,137.61,135.25,135.51,97.4,304524,367659
2011-07-28,135.38,136.12,134.62,135.55,97.44,236246,361370
2011-07-29,135.27,135.5,133.06,133.81,95.7,284385,362094
2011-08-01,134.31,136.71,131.53,133.0,94.89,398857,364537
2011-08-02,133.13,133.79,131.19,131.9,93.79,328175,352810
2011-08-03,131.26,131.86,129.33,130.04,91.93,350221,351961
2011-08-04,130.05,130.7,124.15,124.74,86.63,535941,345637
2011-08-05,124.61,126.43,120.98,124.99,86.88,512488,327694
2011-08-08,123.82,123.84,118.28,119.42,81.31,521066,302179
2011-08-09,119.21,121.16,113.82,117.41,79.3,605796,271589
2011-08-10,120.01,121.25,117.64,121.0,82.89,520144,247528
2011-08-11,120.06,124.08,119.14,123.83,85.72,502092,215412
2011-08-12,123.66,125.48,122.13,123.49,85.38,350091,203031
2011-08-15,123.7,126.11,122.5,125.94,88.14,105366,253216
2011-08-16,125.74,125.92,123.66,124.65,86.85,152593,275622
2011-08-17,125.27,126.99,124.65,125.53,87.73,153155,297012
2011-08-18,125.35,125.51,119.07,120.31,82.51,265833,307645
2011-08-19,119.25,121.58,117.18,120.21,82.41,392953,312124
2011-08-22,120.07,122.6,118.98,122.22,84.42,374045,314873
2011-08-23,122.25,124.19,121.2,123.24,85.44,353947,314556
2011-08-24,123.47,124.39,122.35,122.96,85.16,294928,307265
2011-08-25,122.97,124.36,120.81,123.1,85.3,357816,304999
2011-08-26,122.89,123.44,120.75,123.17,85.37,283261,301629
2011-08-29,123.13,125.42,122.91,125.07,87.27,208605,294270
2011-08-30,125.31,127.01,124.26,126.7,88.9,315383,288298
2011-08-31,126.59,127.34,125.47,126.61,88.81,317696,286496
2011-09-01,126.53,127.7,126.01,126.73,88.93,282342,283290
2011-09-02,126.58,126.79,123.22,124.25,86.45,307284,277716
2011-09-06,124.26,124.4,121.0,123.82,86.02,316166,269097
2011-09-07,124.3,128.28,123.95,127.14,89.34,313728,256780
2011-09-08,127.91,128.03,126.2,126.85,89.05,336725,232859
2011-09-09,126.57,127.3,123.44,125.04,87.24,349238,216667
2011-09-12,124.5,126.77,122.8,125.99,88.19,355070,190400
2011-09-13,126.75,128.32,125.61,128.01,90.21,364262,156552
2011-09-14,127.68,128.05,126.01,126.71,88.91,330978,124033
2011-09-15,126.35,127.99,125.84,127.29,89.59,158805,300180
2011-09-16,127.09,127.63,124.92,125.88,88.18,181501,306299
2011-09-19,125.5,125.5,122.6,123.51,85.81,283210,320772
2011-09-20,123.71,125.38,122.95,124.62,86.92,264593,322165
2011-09-21,124.21,125.69,122.35,123.62,85.92,298905,318968
2011-09-22,122.51,122.7,117.36,118.21,80.51,459998,321074
2011-09-23,118.1,119.51,115.25,117.55,79.85,427569,306766
2011-09-26,117.34,119.26,114.81,117.94,80.24,325671,307326
2011-09-27,119.18,122.47,118.62,122.15,84.45,313568,302877
2011-09-28,121.46,122.32,118.19,118.91,81.21,282850,295478
2011-09-29,118.37,121.68,117.34,119.84,82.14,351345,291199
2011-09-30,120.77,120.93,116.23,116.9,79.2,367957,300388
2011-10-03,116.62,117.34,113.95,115.31,77.61,392782,293342
2011-10-04,114.1,116.1,112.65,113.37,75.67,428113,290743
2011-10-05,115.95,117.61,114.64,117.38,79.68,336067,284136
2011-10-06,117.41,120.6,116.78,120.29,82.59,386089,270703
2011-10-07,120.27,121.7,119.06,120.68,82.98,377540,235653
2011-10-10,120.45,123.79,120.45,123.11,85.41,264825,193087
2011-10-11,123.4,124.34,121.67,123.51,85.81,362324,162396
2011-10-12,122.9,124.29,122.22,123.27,85.57,294230,131409
2011-10-13,122.63,123.09,120.87,121.93,84.23,360268,108514
2011-10-14,122.17,125.12,121.47,124.5,86.8,274846,95320
2011-10-17,125.07,125.9,123.61,124.12,86.62,167203,354298
2011-10-18,123.8,126.73,123.25,126.03,88.53,253423,356220
2011-10-19,126.03,127.19,123.53,123.79,86.29,366337,361722
2011-10-20,123.7,124.62,121.72,123.57,86.07,389241,363578
2011-10-21,124.0,126.39,123.45,124.9,87.4,296555,351899
2011-10-24,124.55,129.38,124.5,128.77,91.27,484139,358527
2011-10-25,129.19,132.15,128.6,130.67,93.17,489373,346617
2011-10-26,130.09,131.42,127.5,127.7,90.2,411445,327960
2011-10-27,128.48,131.75,128.24,131.46,93.96,327446,310497
2011-10-28,131.43,131.43,129.51,130.82,93.32,276760,299137
2011-10-31,131.03,131.3,128.86,130.69,93.19,228561,293713
2011-11-01,130.08,130.38,126.67,129.69,92.19,351343,293877
2011-11-02,129.1,131.29,128.47,130.01,92.51,265626,284171
2011-11-03,130.49,132.11,128.37,131.57,94.07,299987,281300
2011-11-04,131.74,132.43,130.37,131.76,94.26,295457,269084
2011-11-07,131.9,133.61,130.73,133.02,95.52,321186,251117
2011-11-08,133.37,134.58,132.73,134.3,96.8,313566,239324
2011-11-09,134.31,135.34,132.04,133.24,95.74,445712,223737
2011-11-10,133.25,135.85,132.7,135.28,97.78,347730,201927
2011-11-11,135.01,136.9,134.85,136.49,98.99,282786,189100
2011-11-14,136.8,137.19,134.69,135.64,98.14,351523,150312
2011-11-15,135.53,137.28,135.03,136.85,99.43,153152,321163
2011-11-16,136.86,140.33,135.85,140.02,102.6,331958,328096
2011-11-17,139.16,140.79,135.76,136.35,98.93,420238,334138
2011-11-18,136.07,137.72,134.12,135.09,97.67,341638,331603
2011-11-21,134.96,135.28,132.66,134.34,96.92,279104,339048
2011-11-22,134.62,136.12,133.97,135.43,98.01,319245,335647
2011-11-23,135.21,135.29,132.77,133.59,96.17,283449,328695
2011-11-25,133.21,134.97,132.41,134.19,96.77,185841,326170
2011-11-28,134.92,138.16,134.55,135.63,98.21,311735,318158
2011-11-29,135.17,137.57,134.65,137.21,99.79,320858,309464
2011-11-30,136.9,139.17,136.34,137.78,100.36,302863,304085
2011-12-01,137.93,138.59,136.29,137.62,100.2,275858,293358
2011-12-02,137.42,138.98,137.18,138.38,100.96,245915,283789
2011-12-05,138.65,139.86,137.66,138.41,100.99,239380,272551
2011-12-06,137.87,138.84,137.62,138.7,101.28,217029,260854
2011-12-07,138.53,139.36,137.09,137.91,100.49,330533,233067
2011-12-08,138.26,139.15,135.13,135.76,98.34,340677,213171
2011-12-09,135.5,137.33,134.78,136.83,99.41,318767,188306
2011-12-12,137.0,137.1,134.96,135.19,97.77,279146,159333
2011-12-13,135.27,138.67,135.06,137.56,100.14,380754,131740
2011-12-14,137.75,137.75,131.63,132.37,94.95,377475,108125
2011-12-15,132.25,133.42,130.73,131.3,94.07,120784,229207
2011-12-16,130.86,132.2,129.93,130.98,93.75,128464,232761
2011-12-19,131.0,131.86,130.0,131.28,94.05,214737,242384
2011-12-20,131.5,134.86,131.47,134.47,97.24,242305,252473
2011-12-21,134.74,136.48,134.03,135.9,98.67,219505,247928
2011-12-22,136.26,137.28,135.74,136.76,99.53,151560,249602
2011-12-23,136.71,137.46,136.47,136.91,99.68,95270,246021
2011-12-27,137.15,139.0,136.6,138.57,101.34,124238,248262
2011-12-28,138.48,138.94,136.34,136.59,99.36,164655,246099
2011-12-29,136.82,137.15,135.53,136.88,99.65,153915,237466
2011-12-30,137.01,137.39,135.84,136.06,98.83,154064,227132
2012-01-03,136.93,140.41,136.88,140.19,102.96,275481,233377
2012-01-04,140.22,140.97,139.11,140.45,103.22,271711,227843
2012-01-05,140.52,140.96,138.53,139.04,101.81,295615,221450
2012-01-06,138.58,140.03,138.11,138.79,101.56,290458,215536
2012-01-09,139.15,139.38,137.33,138.54,101.31,311866,197297
2012-01-10,138.53,140.64,138.53,139.47,102.24,291273,181375
2012-01-11,139.43,139.69,137.78,138.1,100.87,311641,157773
2012-01-12,138.23,140.21,135.73,136.33,99.1,370509,136693
2012-01-13,136.43,137.42,134.93,135.93,98.7,335624,115533
2012-01-17,136.1,138.25,135.84,137.92,100.87,187135,297561
2012-01-18,138.21,139.29,137.05,137.81,100.76,192482,299541
2012-01-19,138.4,139.29,137.17,137.59,100.54,284496,303252
2012-01-20,137.53,137.96,135.07,135.38,98.33,304986,304838
2012-01-23,135.39,137.29,134.45,136.63,99.58,238960,304532
2012-01-24,136.93,137.23,135.3,136.0,98.95,242477,301622
2012-01-25,136.25,137.45,134.58,136.45,99.4,322794,297994
2012-01-26,137.01,138.44,136.28,136.75,99.7,260744,296308
2012-01-27,136.98,137.68,136.18,136.61,99.56,253456,294225
2012-01-30,137.05,137.1,135.48,135.83,98.78,215829,290772
2012-01-31,135.93,138.34,134.91,135.53,98.48,373891,290337
2012-02-01,135.43,136.54,134.16,134.66,97.61,293554,288087
2012-02-02,134.16,135.04,132.49,133.41,96.36,331240,289470
2012-02-03,133.66,135.08,133.06,134.89,97.84,318638,280572
2012-02-06,134.79,134.8,133.43,133.96,96.91,257715,273634
2012-02-07,134.18,136.18,132.89,135.46,98.41,415728,246822
2012-02-08,135.82,137.14,135.15,135.76,98.71,364737,225025
2012-02-09,136.15,137.23,135.71,136.89,99.84,295425,198596
2012-02-10,136.94,136.94,134.37,135.72,98.67,307564,168430
2012-02-13,136.38,138.05,136.14,137.96,100.91,268062,140067
2012-02-14,137.78,138.89,137.33,137.79,100.74,314286,112855
2012-02-15,137.95,139.61,137.67,138.85,102.14,157860,239538
2012-02-16,138.98,139.72,137.89,139.35,102.64,156089,246956
2012-02-17,139.35,141.21,139.26,140.31,103.6,238124,260523
2012-02-21,141.46,143.19,141.32,142.96,106.25,316239,264829
2012-02-22,142.72,143.43,142.32,142.99,106.28,241329,264616
2012-02-23,142.66,145.45,142.16,144.54,107.83,325662,264347
2012-02-24,145.37,146.66,144.66,146.48,109.77,267713,267938
2012-02-27,146.38,146.48,143.98,145.27,108.56,277597,264430
2012-02-28,144.66,145.5,143.01,143.26,106.55,278723,263792
2012-02-29,143.17,144.14,141.55,143.78,107.07,353125,262079
2012-03-01,143.53,147.26,143.26,145.55,108.84,389838,256364
2012-03-02,145.46,145.74,142.51,143.41,106.7,299664,248609
2012-03-05,143.46,144.13,142.21,143.43,106.72,237450,238507
2012-03-06,143.82,144.05,141.22,141.41,104.7,332561,234596
2012-03-07,141.64,143.26,141.06,142.87,106.16,333242,213908
2012-03-08,142.95,143.91,142.55,143.29,106.58,279597,189298
2012-03-09,143.62,144.91,142.84,144.11,107.4,292694,171142
2012-03-12,144.21,144.27,142.09,143.05,106.34,234727,148387
2012-03-13,143.26,144.06,142.38,143.42,106.71,282350,122913
2012-03-14,143.4,143.73,141.83,142.14,105.43,283510,109489
2012-03-15,142.19,142.89,140.48,141.84,105.65,166094,274044
2012-03-16,142.09,144.04,141.84,143.77,107.58,150002,291902
2012-03-19,143.97,144.89,143.23,144.75,108.56,243063,304927
2012-03-20,144.55,144.56,141.89,142.26,106.07,329535,305581
2012-03-21,142.52,143.83,142.25,143.46,107.27,252603,305887
2012-03-22,143.0,143.31,140.69,141.54,105.35,295474,300458
2012-03-23,141.71,144.44,141.35,143.06,106.87,260269,299243
2012-03-26,142.98,143.51,142.38,143.22,107.03,162276,296036
2012-03-27,143.28,143.92,142.71,143.52,107.33,209036,297487
2012-03-28,143.0,143.13,140.86,141.6,105.41,309064,289470
2012-03-29,141.77,141.89,138.32,138.97,102.78,319988,288416
2012-03-30,139.48,140.34,138.97,139.21,103.02,244155,276454
2012-04-02,139.46,141.68,138.25,141.42,105.23,278097,266465
2012-04-03,141.23,141.37,139.78,140.2,104.01,245541,255642
2012-04-04,140.28,140.31,137.27,137.66,101.47,300729,242823
2012-04-05,138.15,139.59,137.56,139.5,103.31,242903,226798
2012-04-09,138.72,138.79,137.0,138.65,102.46,205924,212975
2012-04-10,138.52,139.15,136.87,137.21,101.02,312927,193547
2012-04-11,137.13,139.32,137.03,138.89,102.7,283008,170638
2012-04-12,138.74,140.43,138.58,139.83,103.64,271285,147153
2012-04-13,139.85,140.09,138.8,139.02,102.83,227259,127621
2012-04-16,138.93,139.54,137.98,139.07,103.37,137539,265092
2012-04-17,139.31,141.2,138.8,140.34,104.64,157359,273436
2012-04-18,140.39,140.64,138.33,138.82,103.12,188262,280070
2012-04-19,138.91,139.36,137.83,138.42,102.72,256064,286833
2012-04-20,138.76,140.38,138.56,139.58,103.88,225790,287364
2012-04-23,139.52,139.6,137.52,138.81,103.11,213202,286778
2012-04-24,138.81,139.8,138.49,139.25,103.55,196136,278644
2012-04-25,139.46,140.27,138.81,139.82,104.12,276652,287856
2012-04-26,139.66,140.62,139.54,140.25,104.55,192832,281542
2012-04-27,139.8,140.7,139.44,140.63,104.93,182104,278340
2012-04-30,140.63,140.86,139.58,140.57,104.87,211453,277597
2012-05-01,140.59,142.13,140.09,141.86,106.16,245921,279838
2012-05-02,141.68,141.75,140.61,140.92,105.22,256649,262907
2012-05-03,141.09,141.12,138.06,138.24,102.54,316883,262940
