Date,Open,High,Low,Close,Spliced,Volume,Open Int
2010-11-22,1036.75,1040.0,1016.5,1032.0,1198.0,2212329,2773910
2010-11-23,1031.0,1031.75,1008.75,1012.25,1178.25,2456997,2778957
2010-11-24,1012.0,1031.5,1009.5,1030.5,1196.5,1821455,2782893
2010-11-26,1029.75,1034.5,1016.5,1017.25,1183.25,963332,2773708
2010-11-29,1022.5,1027.75,1006.25,1020.5,1186.5,2491942,2771661
2010-11-30,1020.5,1022.25,1007.0,1013.5,1179.5,3089404,2792037
2010-12-01,1011.75,1041.75,1010.25,1038.5,1204.5,2346276,2827756
2010-12-02,1038.0,1057.25,1036.0,1056.75,1222.75,2037342,2845193
2010-12-03,1056.75,1061.25,1047.0,1057.5,1223.5,1890658,2855263
2010-12-06,1057.25,1060.75,1050.25,1056.0,1222.0,1326050,2803507
2010-12-07,1056.75,1069.0,1053.0,1057.25,1223.25,2449523,2743781
2010-12-08,1056.75,1063.25,1051.25,1062.75,1228.75,2142544,2518842
2010-12-09,1062.5,1072.0,1060.5,1067.0,1233.0,1388754,2206219
2010-12-10,1066.75,1075.5,1065.5,1075.0,1241.0,893224,1895370
2010-12-13,1076.5,1081.0,1071.0,1075.25,1236.25,1824807,1594522
2010-12-14,1075.0,1081.25,1071.75,1075.75,1236.75,2008662,1991813
2010-12-15,1075.75,1078.5,1067.75,1071.0,1232.0,2114241,2245053
2010-12-16,1071.0,1078.75,1066.5,1077.5,1238.5,1738245,2397297
2010-12-17,1077.5,1080.0,1073.5,1077.5,1238.5,1340620,2392696
2010-12-20,1079.0,1084.75,1073.0,1080.25,1241.25,1145804,2422001
2010-12-21,1080.0,1090.25,1079.75,1089.75,1250.75,943293,2433418
2010-12-22,1089.0,1094.0,1088.0,1093.5,1254.5,664450,2433411
2010-12-23,1093.5,1094.75,1088.25,1092.0,1253.0,594048,2437477
2010-12-27,1088.5,1093.25,1084.5,1092.25,1253.25,587701,2458879
2010-12-28,1092.5,1095.5,1090.5,1093.0,1254.0,553798,2477060
2010-12-29,1093.0,1097.5,1092.25,1094.75,1255.75,588441,2475165
2010-12-30,1094.75,1096.5,1090.5,1093.5,1254.5,713588,2469321
2010-12-31,1093.25,1096.75,1088.5,1092.0,1253.0,667046,2478376
2011-01-03,1095.0,1111.5,1094.25,1104.25,1265.25,1591034,2500721
2011-01-04,1103.75,1109.0,1097.25,1104.25,1265.25,1778621,2495528
2011-01-05,1104.5,1112.75,1094.75,1110.75,1271.75,1797267,2510775
2011-01-06,1110.75,1116.0,1105.25,1109.25,1270.25,1614397,2495267
2011-01-07,1108.75,1113.0,1096.75,1106.5,1267.5,2175596,2505895
2011-01-10,1105.25,1107.0,1097.0,1104.5,1265.5,1876415,2507962
2011-01-11,1104.5,1112.75,1103.0,1109.5,1270.5,1662412,2527804
2011-01-12,1109.0,1123.25,1108.25,1122.5,1283.5,1604117,2557791
2011-01-13,1122.25,1123.5,1115.25,1120.25,1281.25,1671242,2531081
2011-01-14,1120.25,1129.0,1113.25,1128.5,1289.5,1631162,2527355
2011-01-18,1128.5,1134.0,1121.75,1133.75,1294.75,1673094,2563543
2011-01-19,1133.5,1135.25,1114.0,1117.5,1278.5,2322868,2586802
2011-01-20,1118.25,1120.5,1106.5,1115.25,1276.25,2534106,2614326
2011-01-21,1115.0,1127.0,1112.25,1118.75,1279.75,2012431,2594871
2011-01-24,1118.5,1128.75,1116.75,1127.5,1288.5,1635794,2634978
2011-01-25,1127.5,1130.75,1116.0,1126.5,1287.5,2360267,2635938
2011-01-26,1126.25,1135.75,1125.0,1132.5,1293.5,1609255,2646887
2011-01-27,1132.75,1137.25,1128.25,1134.75,1295.75,1554851,2634255
2011-01-28,1134.25,1138.5,1109.5,1110.5,1271.5,3238629,2694729
2011-01-31,1108.5,1122.75,1101.25,1121.5,1282.5,2314420,2666224
2011-02-01,1121.5,1145.0,1120.25,1141.75,1302.75,2089240,2690241
2011-02-02,1141.25,1144.5,1137.0,1139.0,1300.0,1396167,2714368
2011-02-03,1139.25,1144.75,1130.5,1142.25,1303.25,1828391,2692805
2011-02-04,1142.25,1147.5,1137.0,1146.25,1307.25,1585618,2706640
2011-02-07,1146.25,1159.0,1145.0,1154.75,1315.75,1501112,2730158
2011-02-08,1154.0,1161.25,1152.0,1160.75,1321.75,1453914,2754984
2011-02-09,1160.5,1161.0,1150.75,1158.25,1319.25,1825859,2780883
2011-02-10,1157.5,1159.5,1147.5,1157.75,1318.75,2055532,2799077
2011-02-11,1157.25,1167.75,1149.0,1166.25,1327.25,1881031,2799214
2011-02-14,1165.0,1170.25,1163.5,1166.75,1327.75,1171814,2809512
2011-02-15,1167.0,1168.25,1161.25,1165.25,1326.25,1457415,2814250
2011-02-16,1165.25,1175.0,1164.75,1172.0,1333.0,1801087,2845287
2011-02-17,1172.0,1179.0,1167.5,1176.75,1337.75,1677669,2849648
2011-02-18,1176.75,1182.0,1174.0,1181.5,1342.5,1516091,2854700
2011-02-22,1181.25,1181.5,1149.25,1153.5,1314.5,3257861,2898256
2011-02-23,1153.0,1159.5,1136.5,1144.5,1305.5,3075485,2910101
2011-02-24,1144.75,1149.75,1131.5,1141.75,1302.75,2903883,2875305
2011-02-25,1141.5,1159.0,1140.5,1157.75,1318.75,1827557,2871412
2011-02-28,1157.25,1168.0,1152.0,1165.0,1326.0,1941581,2852603
2011-03-01,1165.5,1175.5,1139.75,1140.0,1301.0,3054741,2898347
2011-03-02,1140.25,1152.75,1135.25,1144.75,1305.75,2680941,2915339
2011-03-03,1145.25,1171.0,1144.0,1168.75,1329.75,2361733,2887515
2011-03-04,1168.75,1173.5,1150.25,1159.25,1320.25,2944659,2894251
2011-03-07,1159.25,1166.25,1141.75,1148.0,1309.0,2702700,2897776
2011-03-08,1147.75,1164.75,1145.0,1159.0,1320.0,2209200,2798341
2011-03-09,1158.75,1164.0,1150.5,1154.5,1315.5,2196273,2614534
2011-03-10,1154.75,1156.25,1131.75,1133.25,1294.25,2605190,2239543
2011-03-11,1132.75,1147.75,1122.0,1145.0,1306.0,1125367,1974238
2011-03-14,1142.25,1144.5,1124.75,1134.25,1290.5,2788791,1639297
2011-03-15,1134.25,1137.0,1094.75,1119.0,1275.25,3992352,2134386
2011-03-16,1118.5,1127.25,1087.0,1097.75,1254.0,4540281,2518402
2011-03-17,1098.5,1118.25,1085.0,1112.5,1268.75,2979478,2586929
2011-03-18,1112.25,1131.25,1105.25,1118.0,1274.25,2342198,2565944
2011-03-21,1120.0,1140.0,1118.5,1136.75,1293.0,1488232,2553822
2011-03-22,1136.25,1140.25,1131.25,1132.0,1288.25,1441789,2568898
2011-03-23,1131.5,1139.75,1122.75,1135.75,1292.0,1939892,2587522
2011-03-24,1135.75,1150.5,1133.0,1149.0,1305.25,1833298,2603534
2011-03-25,1148.25,1158.25,1147.75,1153.75,1310.0,1651563,2598402
2011-03-28,1153.0,1159.0,1145.75,1146.0,1302.25,1290490,2631428
2011-03-29,1146.5,1161.5,1144.0,1160.25,1316.5,1549071,2650848
2011-03-30,1160.0,1171.5,1158.5,1167.75,1324.0,1407633,2638334
2011-03-31,1168.25,1169.5,1164.25,1164.75,1321.0,1521964,2647743
2011-04-01,1165.0,1177.5,1164.25,1171.5,1327.75,1660075,2635255
2011-04-04,1170.75,1176.5,1168.25,1173.0,1329.25,1273974,2646233
2011-04-05,1173.5,1178.0,1166.75,1170.5,1326.75,1558287,2675137
2011-04-06,1170.75,1180.25,1169.75,1172.75,1329.0,1656416,2665569
2011-04-07,1172.75,1179.0,1166.0,1172.25,1328.5,2180272,2671718
2011-04-08,1172.25,1179.5,1162.5,1167.5,1323.75,1858868,2688459
2011-04-11,1169.5,1174.0,1160.75,1163.25,1319.5,1527470,2695169
2011-04-12,1164.0,1164.25,1149.0,1152.0,1308.25,2078928,2685024
2011-04-13,1152.0,1162.5,1148.75,1152.5,1308.75,1919662,2667514
2011-04-14,1153.0,1157.0,1142.0,1154.0,1310.25,2027796,2690414
2011-04-15,1154.25,1163.0,1149.5,1162.5,1318.75,1644200,2683332
2011-04-18,1162.0,1162.5,1134.0,1144.75,1301.0,2255340,2687640
2011-04-19,1144.75,1153.25,1137.75,1152.25,1308.5,1528995,2693117
2011-04-20,1152.5,1174.25,1152.25,1172.0,1328.25,1871971,2694507
2011-04-21,1172.25,1181.5,1171.75,1174.75,1331.0,1276072,2681863
2011-04-25,1174.25,1179.0,1171.0,1174.5,1330.75,599322,2693363
2011-04-26,1174.5,1190.0,1171.75,1184.75,1341.0,1386038,2726416
2011-04-27,1184.75,1198.0,1184.0,1194.75,1351.0,1386295,2751861
2011-04-28,1195.25,1202.25,1190.5,1198.75,1355.0,1706910,2743397
2011-04-29,1198.75,1207.5,1196.5,1203.5,1359.75,1272342,2742628
2011-05-02,1207.0,1217.25,1198.5,1201.5,1357.75,1707040,2742024
2011-05-03,1201.5,1202.25,1189.5,1195.75,1352.0,1674060,2794195
2011-05-04,1195.5,1198.75,1181.25,1186.75,1343.0,2382666,2790443
2011-05-05,1187.0,1192.5,1169.0,1178.75,1335.0,2915006,2758798
2011-05-06,1178.0,1195.5,1175.5,1178.25,1334.5,2673077,2751590
2011-05-09,1181.0,1190.0,1178.25,1186.5,1342.75,1666599,2677123
2011-05-10,1186.25,1200.25,1182.75,1197.5,1353.75,1571216,2680756
2011-05-11,1197.5,1202.0,1176.75,1182.5,1338.75,2190906,2664963
2011-05-12,1183.0,1192.5,1172.5,1191.25,1347.5,2254909,2647161
2011-05-13,1191.0,1196.25,1174.25,1177.75,1334.0,2235430,2650027
2011-05-16,1175.75,1185.0,1168.5,1169.25,1325.5,2177046,2666484
2011-05-17,1169.0,1175.75,1159.75,1169.25,1325.5,2292146,2688008
2011-05-18,1170.0,1184.25,1168.25,1182.25,1338.5,1612220,2695103
2011-05-19,1182.0,1189.25,1178.25,1185.5,1341.75,1825276,2706744
2011-05-20,1185.25,1187.75,1170.75,1171.5,1327.75,2248408,2719462
2011-05-23,1169.75,1170.75,1154.5,1159.0,1315.25,2054242,2752316
2011-05-24,1158.5,1166.25,1155.5,1157.25,1313.5,1860601,2761199
2011-05-25,1156.75,1168.25,1146.0,1160.25,1316.5,2100699,2780614
2011-05-26,1160.25,1171.25,1156.25,1170.25,1326.5,2286732,2762061
2011-05-27,1170.25,1177.5,1168.25,1173.75,1330.0,1393298,2775088
2011-05-31,1173.5,1189.5,1172.0,1187.75,1344.0,1927228,2815719
2011-06-01,1188.5,1191.5,1155.0,1155.75,1312.0,2681845,2835132
2011-06-02,1157.0,1161.5,1148.0,1156.25,1312.5,2433178,2815208
2011-06-03,1156.0,1157.25,1138.25,1140.0,1296.25,2677734,2930588
2011-06-06,1142.5,1142.75,1127.0,1128.75,1285.0,2185300,2889057
2011-06-07,1129.0,1139.25,1126.25,1128.5,1284.75,2069553,2803593
2011-06-08,1128.75,1131.5,1120.0,1120.75,1277.0,2695851,2671828
2011-06-09,1121.5,1137.75,1119.0,1131.25,1287.5,1725026,2296072
2011-06-10,1131.5,1132.5,1110.75,1113.0,1269.25,1453530,2015364
2011-06-13,1114.25,1121.0,1108.75,1115.5,1266.25,2517553,1584108
2011-06-14,1116.75,1136.25,1114.5,1133.75,1284.5,2834353,2117784
2011-06-15,1133.0,1133.0,1105.0,1109.25,1260.0,3639073,2472316
2011-06-16,1110.25,1118.25,1101.5,1112.75,1263.5,3263670,2557724
2011-06-17,1113.0,1126.5,1107.75,1115.25,1266.0,2335210,2572371
2011-06-20,1114.25,1124.5,1105.5,1123.0,1273.75,1675608,2540173
2011-06-21,1122.5,1142.0,1121.0,1137.25,1288.0,2075568,2531071
2011-06-22,1137.0,1143.0,1128.75,1129.0,1279.75,1872931,2524036
2011-06-23,1129.25,1130.0,1106.25,1126.25,1277.0,3316080,2548765
2011-06-24,1126.75,1135.25,1110.5,1113.25,1264.0,2499136,2575596
2011-06-27,1114.25,1129.25,1106.25,1125.5,1276.25,2000732,2536579
2011-06-28,1126.25,1144.25,1120.75,1143.75,1294.5,1913881,2507415
2011-06-29,1142.75,1154.75,1140.75,1153.5,1304.25,2489063,2484633
2011-06-30,1153.25,1166.75,1151.5,1164.75,1315.5,1875270,2490419
2011-07-01,1164.0,1185.75,1161.75,1184.0,1334.75,1955127,2468230
2011-07-05,1183.75,1187.0,1177.5,1186.0,1336.75,1729821,2485036
2011-07-06,1185.25,1190.0,1175.75,1185.0,1335.75,1819425,2486568
2011-07-07,1185.25,1202.0,1185.0,1201.0,1351.75,1678156,2502471
2011-07-08,1200.75,1203.75,1178.5,1191.0,1341.75,2253551,2525676
2011-07-11,1188.5,1188.75,1161.0,1167.75,1318.5,2432258,2558138
2011-07-12,1167.25,1172.5,1144.5,1160.0,1310.75,2888474,2589528
2011-07-13,1160.0,1177.0,1156.5,1161.5,1312.25,2315093,2579101
2011-07-14,1161.5,1172.5,1151.25,1156.0,1306.75,2877782,2575806
2011-07-15,1157.0,1164.75,1149.75,1164.25,1315.0,2298613,2547985
2011-07-18,1163.75,1164.0,1140.5,1149.75,1300.5,2168734,2565507
2011-07-19,1150.75,1173.5,1149.5,1170.5,1321.25,2098625,2585860
2011-07-20,1170.5,1179.0,1168.5,1170.5,1321.25,1637321,2594680
2011-07-21,1171.0,1192.75,1164.25,1191.75,1342.5,2311771,2575395
2011-07-22,1190.5,1197.0,1182.0,1190.25,1341.0,1478170,2559590
2011-07-25,1179.25,1189.5,1171.25,1182.75,1333.5,1640963,2567417
2011-07-26,1182.75,1189.0,1174.75,1175.5,1326.25,1698186,2558292
2011-07-27,1175.25,1177.75,1147.25,1148.25,1299.0,2535676,2622989
2011-07-28,1148.5,1162.25,1144.5,1146.0,1296.75,2338767,2633648
2011-07-29,1147.0,1150.0,1127.75,1137.75,1288.5,2889931,2689055
2011-08-01,1155.25,1159.0,1119.5,1129.0,1279.75,3020191,2717702
2011-08-02,1129.0,1134.25,1096.0,1096.5,1247.25,3293753,2786136
2011-08-03,1097.5,1107.25,1079.5,1103.75,1254.5,3815275,2837954
2011-08-04,1103.5,1113.5,1042.5,1048.0,1198.75,5039775,2960288
2011-08-05,1048.75,1068.25,1012.5,1047.0,1197.75,6160540,2938984
2011-08-08,1016.5,1038.25,958.75,960.5,1111.25,6173318,3242540
2011-08-09,962.25,1024.75,926.25,1021.0,1171.75,6285917,3337317
2011-08-10,1020.25,1028.0,963.0,972.75,1123.5,4925051,3446782
2011-08-11,972.25,1033.25,952.25,1017.75,1168.5,4482222,3385012
2011-08-12,1017.5,1036.0,996.0,1026.0,1176.75,2720118,3371749
2011-08-15,1029.0,1051.0,1025.5,1047.75,1198.5,2002026,3367839
2011-08-16,1045.75,1050.75,1026.75,1041.5,1192.25,2556621,3169438
2011-08-17,1041.0,1056.0,1030.75,1039.25,1190.0,2112805,3203678
2011-08-18,1038.75,1039.25,977.5,992.75,1143.5,3809916,3363879
2011-08-19,993.0,1002.5,966.75,973.25,1124.0,3583223,3390307
2011-08-22,971.25,995.75,960.5,972.5,1123.25,2714560,3396068
2011-08-23,972.75,1010.0,967.75,1007.75,1158.5,3338118,3371817
2011-08-24,1008.25,1026.0,991.75,1021.25,1172.0,2616278,3395461
2011-08-25,1020.75,1037.75,1002.25,1006.75,1157.5,3198280,3429011
2011-08-26,1006.25,1029.0,982.0,1025.25,1176.0,3053686,3452313
2011-08-29,1024.75,1058.0,1021.5,1057.25,1208.0,1832857,3471251
2011-08-30,1057.25,1068.0,1042.75,1054.0,1204.75,2576230,3467846
2011-08-31,1053.5,1079.0,1050.5,1067.0,1217.75,3159833,3451099
2011-09-01,1067.25,1077.75,1050.0,1050.5,1201.25,2656315,3435920
2011-09-02,1050.25,1052.5,1017.75,1018.5,1169.25,2427798,3528629
2011-09-06,1014.25,1016.0,985.25,1013.75,1164.5,3522564,3594453
2011-09-07,1013.75,1049.0,1013.0,1048.25,1199.0,2595150,3415957
2011-09-08,1048.5,1053.0,1031.25,1035.0,1185.75,2136073,2994565
2011-09-09,1035.0,1043.25,996.0,1007.25,1158.0,1615259,2683030
2011-09-12,992.75,1013.25,978.75,1012.5,1163.25,1148718,2234432
2011-09-13,1012.0,1025.75,994.25,1020.5,1165.25,3694565,2407037
2011-09-14,1020.75,1051.5,1003.25,1037.5,1182.25,3552069,2754383
2011-09-15,1037.5,1060.75,1031.0,1059.5,1204.25,3024123,2883574
2011-09-16,1058.25,1069.75,1050.0,1067.0,1211.75,2661191,2930734
2011-09-19,1054.5,1059.0,1036.75,1053.0,1197.75,2446620,2897053
2011-09-20,1052.0,1069.75,1040.5,1051.25,1196.0,2614553,2918960
2011-09-21,1052.0,1059.0,1010.25,1011.0,1155.75,3254771,2936112
2011-09-22,1010.5,1014.25,962.0,978.75,1123.5,4741905,3081477
2011-09-23,979.5,993.75,957.25,985.0,1129.75,3365634,3067211
2011-09-26,977.25,1014.25,970.25,1013.75,1158.5,3089036,3062794
2011-09-27,1012.75,1045.25,1010.25,1024.75,1169.5,3258954,2974168
2011-09-28,1024.25,1037.0,998.75,1004.0,1148.75,2802438,2976156
2011-09-29,1003.5,1026.0,988.75,1011.5,1156.25,2975702,2956018
2011-09-30,1012.5,1015.0,976.75,981.25,1126.0,2980938,3006367
2011-10-03,978.25,988.75,940.5,941.5,1086.25,3504183,3115740
2011-10-04,942.75,975.0,923.25,968.75,1113.5,4190407,3139609
2011-10-05,969.75,996.5,961.75,990.25,1135.0,3039981,3115881
2011-10-06,990.25,1015.75,984.25,1012.75,1157.5,2903759,3116403
2011-10-07,1012.5,1029.0,1000.0,1010.25,1155.0,2865466,3053178
2011-10-10,1013.0,1047.5,1011.75,1046.25,1191.0,1776333,2994500
2011-10-11,1045.75,1050.0,1036.0,1044.75,1189.5,1953734,3007577
2011-10-12,1042.75,1071.25,1036.0,1053.5,1198.25,2559219,2990284
2011-10-13,1053.75,1059.5,1040.5,1053.25,1198.0,2316227,2954661
2011-10-14,1052.75,1076.75,1048.25,1074.5,1219.25,2244214,3021872
2011-10-17,1073.5,1086.0,1048.75,1049.25,1194.0,2385603,3004602
2011-10-18,1049.25,1085.0,1040.75,1078.25,1223.0,2978540,2994319
2011-10-19,1078.0,1082.5,1056.75,1061.75,1206.5,2430802,2987028
2011-10-20,1062.0,1071.5,1047.75,1065.25,1210.0,2898123,2976324
2011-10-21,1064.0,1091.0,1063.25,1090.5,1235.25,2115010,2992779
2011-10-24,1085.0,1107.75,1082.0,1102.25,1247.0,2006311,2984444
2011-10-25,1102.25,1109.75,1077.5,1079.75,1224.5,2635786,2994122
2011-10-26,1080.25,1097.75,1071.75,1092.75,1237.5,2697660,2985716
2011-10-27,1093.25,1144.5,1092.75,1137.75,1282.5,3324091,2916640
2011-10-28,1137.5,1139.5,1128.0,1136.25,1281.0,1932702,2839103
2011-10-31,1135.25,1136.0,1100.5,1104.5,1249.25,2239270,2839145
2011-11-01,1102.75,1103.25,1063.75,1079.75,1224.5,3666184,2872959
2011-11-02,1078.75,1094.0,1071.75,1089.5,1234.25,2264238,2810930
2011-11-03,1089.5,1115.0,1068.75,1111.0,1255.75,2822923,2799002
2011-11-04,1111.0,1114.0,1089.75,1106.25,1251.0,2243027,2832228
2011-11-07,1108.5,1114.75,1087.25,1112.75,1257.5,1982159,2841443
2011-11-08,1112.75,1130.5,1103.75,1128.5,1273.25,2241483,2870177
2011-11-09,1128.5,1129.25,1078.0,1080.75,1225.5,3248837,2886130
2011-11-10,1081.5,1100.25,1073.5,1092.75,1237.5,2584328,2878090
2011-11-11,1092.75,1120.0,1089.0,1116.75,1261.5,1603127,2910203
2011-11-14,1119.5,1126.0,1098.75,1107.75,1252.5,1889071,2924794
2011-11-15,1106.75,1117.5,1089.25,1109.25,1254.0,2243400,2924905
2011-11-16,1109.75,1114.0,1085.75,1086.25,1231.0,2711882,2945937
2011-11-17,1086.5,1097.0,1061.75,1070.0,1214.75,3096973,2956121
2011-11-18,1070.25,1085.0,1064.0,1069.25,1214.0,2178618,2948205
2011-11-21,1063.25,1064.25,1035.75,1046.0,1190.75,2401770,2949110
2011-11-22,1046.0,1054.25,1034.5,1038.0,1182.75,2306860,2981872
2011-11-23,1038.0,1040.25,1013.75,1015.25,1160.0,2325948,2994170
2011-11-25,1015.5,1029.0,1002.75,1008.75,1153.5,1518196,2989734
2011-11-28,1027.25,1051.5,1024.5,1046.25,1191.0,2362657,2987615
2011-11-29,1046.0,1061.25,1041.5,1051.75,1196.5,2423915,2950153
2011-11-30,1050.25,1102.0,1038.25,1101.25,1246.0,3298494,2972939
2011-12-01,1099.0,1106.25,1091.0,1098.75,1243.5,2110759,2879027
2011-12-02,1098.75,1118.0,1097.25,1098.75,1243.5,2179603,2842871
2011-12-05,1103.25,1121.5,1103.25,1110.25,1255.0,2333966,2828861
2011-12-06,1108.5,1121.0,1100.5,1110.25,1255.0,2187368,2789338
2011-12-07,1110.75,1123.25,1099.25,1119.25,1264.0,2724649,2654178
2011-12-08,1119.0,1127.25,1086.0,1091.25,1236.0,2442801,2388218
2011-12-09,1090.75,1115.75,1083.75,1114.0,1258.75,1143695,2048005
2011-12-12,1111.25,1115.75,1081.25,1090.5,1235.25,908998,1683342
2011-12-13,1090.5,1105.25,1073.75,1081.5,1220.25,3108499,2113495
2011-12-14,1081.0,1087.75,1063.75,1067.5,1206.25,2855128,2371298
2011-12-15,1067.5,1081.75,1059.25,1073.0,1211.75,2299656,2469690
2011-12-16,1073.5,1086.25,1069.5,1072.25,1211.0,2189561,2511559
2011-12-19,1073.25,1081.0,1056.75,1060.25,1199.0,1683745,2532031
2011-12-20,1060.25,1098.5,1060.0,1097.25,1236.0,1825749,2554237
2011-12-21,1097.25,1110.25,1084.25,1097.5,1236.25,1986543,2567911
2011-12-22,1097.25,1112.25,1093.5,1110.25,1249.0,1333614,2587797
2011-12-23,1110.75,1122.0,1110.0,1121.5,1260.25,693965,2594367
2011-12-27,1121.75,1125.25,1117.25,1121.5,1260.25,508261,2599518
2011-12-28,1121.25,1125.75,1104.25,1105.75,1244.5,1013536,2598919
2011-12-29,1105.25,1119.75,1105.0,1118.75,1257.5,878740,2603862
2011-12-30,1118.0,1121.75,1112.0,1113.75,1252.5,692364,2609084
2012-01-03,1136.0,1141.25,1131.5,1133.25,1272.0,1565370,2658349
2012-01-04,1133.25,1136.0,1124.0,1134.25,1273.0,1419339,2560482
2012-01-05,1134.5,1139.25,1121.0,1134.25,1273.0,1819520,2580006
2012-01-06,1134.5,1143.5,1128.0,1135.5,1274.25,1691991,2571183
2012-01-09,1136.0,1139.0,1128.5,1136.75,1275.5,1438170,2579341
2012-01-10,1136.25,1153.25,1135.75,1147.25,1286.0,1531383,2578611
2012-01-11,1147.25,1150.75,1140.5,1149.5,1288.25,1800297,2597783
2012-01-12,1149.5,1158.75,1142.0,1153.0,1291.75,1755528,2593643
2012-01-13,1153.25,1156.25,1134.0,1150.25,1289.0,2115831,2613916
2012-01-17,1146.5,1163.75,1142.5,1150.5,1289.25,1837834,2608231
2012-01-18,1150.25,1165.5,1147.75,1163.5,1302.25,2008751,2645203
2012-01-19,1164.0,1172.75,1160.5,1171.75,1310.5,1837168,2656811
2012-01-20,1171.25,1173.0,1166.0,1172.0,1310.75,1420429,2659069
2012-01-23,1168.75,1179.5,1166.25,1172.25,1311.0,1609178,2654751
2012-01-24,1172.5,1173.0,1162.75,1172.75,1311.5,1478167,2649002
2012-01-25,1172.5,1186.0,1164.25,1181.5,1320.25,1973502,2687268
