Date,Open,High,Low,Close,Spliced,Volume,Open Int
2011-01-28,1502.9,1536.0,1497.1,1529.7,1341.7,251014,310079
2011-01-31,1526.8,1535.2,1511.6,1522.5,1334.5,156126,309239
2011-02-01,1522.0,1532.1,1514.0,1528.3,1340.3,146591,307686
2011-02-02,1531.5,1533.6,1515.3,1520.1,1332.1,109740,304834
2011-02-03,1524.0,1544.6,1513.3,1541.0,1353.0,189233,308547
2011-02-04,1544.4,1549.0,1533.5,1537.0,1349.0,141182,307169
2011-02-07,1536.1,1542.5,1532.1,1536.2,1348.2,79087,306267
2011-02-08,1540.9,1556.7,1536.9,1552.1,1364.1,135349,309464
2011-02-09,1551.8,1555.7,1546.3,1553.5,1365.5,109183,303223
2011-02-10,1552.2,1554.8,1539.4,1550.5,1362.5,120574,302329
2011-02-11,1552.0,1557.7,1542.3,1548.4,1360.4,128133,299802
2011-02-14,1546.2,1555.5,1542.4,1553.1,1365.1,102414,298972
2011-02-15,1550.1,1565.5,1549.3,1562.1,1374.1,111107,306330
2011-02-16,1562.3,1570.7,1556.3,1563.1,1375.1,133587,311585
2011-02-17,1564.5,1573.8,1562.6,1573.1,1385.1,97397,312764
2011-02-18,1573.4,1580.6,1570.0,1576.6,1388.6,113558,318374
2011-02-22,1578.1,1599.5,1578.1,1589.1,1401.1,222807,330973
2011-02-23,1587.4,1605.3,1584.0,1602.0,1414.0,153788,331160
2011-02-24,1600.1,1606.8,1580.2,1603.8,1415.8,187391,331257
2011-02-25,1589.9,1600.4,1588.1,1597.3,1409.3,120513,325290
2011-02-28,1599.2,1605.0,1593.2,1597.9,1409.9,115324,325453
2011-03-01,1599.6,1623.6,1597.8,1619.2,1431.2,169542,325418
2011-03-02,1622.9,1629.0,1616.2,1625.7,1437.7,160582,321644
2011-03-03,1624.5,1624.9,1598.6,1604.4,1416.4,202801,314632
2011-03-04,1603.7,1622.0,1601.8,1616.6,1428.6,141350,314956
2011-03-07,1623.0,1633.7,1616.3,1622.5,1434.5,170662,304213
2011-03-08,1620.3,1625.2,1611.6,1615.2,1427.2,129914,297888
2011-03-09,1617.7,1624.8,1611.2,1617.6,1429.6,126006,294925
2011-03-10,1619.1,1619.8,1591.0,1600.5,1412.5,204144,280580
2011-03-11,1599.8,1612.6,1592.8,1609.8,1421.8,171575,268991
2011-03-14,1609.9,1621.5,1606.2,1612.9,1424.9,107163,257932
2011-03-15,1616.9,1617.0,1568.7,1580.8,1392.8,248089,243356
2011-03-16,1582.8,1594.6,1580.3,1584.1,1396.1,151887,232371
2011-03-17,1588.0,1593.4,1574.8,1592.2,1404.2,109183,224972
2011-03-18,1592.9,1612.1,1590.2,1604.1,1416.1,135868,225003
2011-03-21,1612.2,1623.1,1611.5,1614.4,1426.4,129779,220499
2011-03-22,1615.3,1620.3,1607.5,1615.6,1427.6,124759,208067
2011-03-23,1616.9,1629.2,1613.8,1626.0,1438.0,138329,189995
2011-03-24,1626.0,1636.6,1611.7,1622.9,1434.9,187085,163281
2011-03-25,1621.5,1626.1,1610.0,1614.2,1426.2,182739,122341
2011-03-28,1616.6,1619.9,1598.1,1607.9,1421.3,108286,278390
2011-03-29,1609.1,1611.3,1598.7,1604.1,1417.5,140893,321151
2011-03-30,1606.8,1618.3,1599.7,1611.5,1424.9,160217,332502
2011-03-31,1611.0,1627.6,1608.3,1626.5,1439.9,129306,341711
2011-04-01,1620.4,1624.4,1600.1,1615.5,1428.9,165275,344153
2011-04-04,1616.6,1626.9,1615.7,1619.6,1433.0,83872,339088
2011-04-05,1622.2,1645.2,1617.6,1639.1,1452.5,166355,359408
2011-04-06,1644.8,1650.3,1639.1,1645.1,1458.5,131975,358923
2011-04-07,1646.7,1653.1,1640.3,1645.9,1459.3,109290,362266
2011-04-08,1646.4,1663.0,1644.3,1660.7,1474.1,123693,361366
2011-04-11,1662.9,1664.6,1646.8,1654.7,1468.1,110657,360059
2011-04-12,1651.8,1655.1,1631.6,1640.2,1453.6,186445,352822
2011-04-13,1640.6,1650.3,1638.6,1642.2,1455.6,121237,348804
2011-04-14,1644.7,1663.3,1639.8,1659.0,1472.4,166787,356182
2011-04-15,1663.2,1675.7,1658.8,1672.6,1486.0,160619,363700
2011-04-18,1674.6,1685.2,1664.4,1679.5,1492.9,199123,368030
2011-04-19,1683.2,1687.1,1674.8,1681.7,1495.1,131690,366406
2011-04-20,1682.7,1693.1,1680.4,1685.5,1498.9,147867,362978
2011-04-21,1688.6,1696.2,1687.0,1690.4,1503.8,127269,360139
2011-04-25,1697.3,1705.8,1688.8,1695.7,1509.1,123686,349893
2011-04-26,1693.8,1695.1,1678.6,1690.1,1503.5,145615,346949
2011-04-27,1693.5,1717.3,1689.9,1703.7,1517.1,170035,352958
2011-04-28,1714.4,1725.4,1710.5,1717.8,1531.2,183542,348115
2011-04-29,1721.9,1756.4,1718.7,1743.0,1556.4,157177,348583
2011-05-02,1753.4,1764.0,1726.9,1743.7,1557.1,211656,342856
2011-05-03,1731.8,1738.0,1702.8,1727.0,1540.4,206734,335266
2011-05-04,1724.3,1730.1,1692.1,1701.9,1515.3,242222,329173
2011-05-05,1703.6,1708.7,1649.1,1668.0,1481.4,334047,320462
2011-05-06,1662.5,1685.1,1657.7,1678.2,1491.6,264796,304025
2011-05-09,1683.2,1700.5,1675.6,1689.8,1503.2,153908,293694
2011-05-10,1699.1,1706.6,1691.8,1703.5,1516.9,149351,289290
2011-05-11,1702.5,1713.4,1682.0,1688.0,1501.4,198028,285212
2011-05-12,1685.8,1696.3,1664.2,1693.4,1506.8,207428,281683
2011-05-13,1693.1,1703.0,1668.6,1680.2,1493.6,184884,271519
2011-05-16,1681.2,1690.9,1672.6,1677.2,1490.6,127098,263027
2011-05-17,1676.6,1684.1,1657.7,1666.6,1480.0,190079,252680
2011-05-18,1673.1,1686.3,1671.2,1682.4,1495.8,145016,247929
2011-05-19,1682.1,1686.2,1672.4,1679.0,1492.4,162309,230248
2011-05-20,1680.1,1702.4,1673.0,1695.5,1508.9,194402,227516
2011-05-23,1699.4,1705.6,1690.3,1702.0,1515.4,191248,201599
2011-05-24,1703.8,1715.6,1699.8,1709.9,1523.3,234391,149020
2011-05-25,1712.8,1719.1,1707.9,1713.3,1526.7,194947,94016
2011-05-26,1712.3,1717.6,1701.1,1709.2,1523.7,135430,297903
2011-05-27,1705.7,1725.0,1705.5,1722.8,1537.3,138115,325154
2011-05-31,1723.6,1727.4,1718.6,1722.3,1536.8,114703,330819
2011-06-01,1722.1,1737.1,1715.9,1728.7,1543.2,153611,340243
2011-06-02,1727.7,1731.0,1705.9,1718.2,1532.7,151694,331378
2011-06-03,1720.5,1733.9,1710.4,1727.9,1542.4,153260,336027
2011-06-06,1730.0,1740.5,1727.1,1732.7,1547.2,100185,337871
2011-06-07,1730.5,1736.9,1722.5,1729.5,1544.0,113974,335826
2011-06-08,1730.5,1732.9,1717.3,1724.2,1538.7,111685,335560
2011-06-09,1723.8,1736.3,1719.5,1728.2,1542.7,108430,340898
2011-06-10,1730.6,1732.0,1712.2,1714.7,1529.2,129478,333477
2011-06-13,1716.2,1719.4,1696.9,1701.1,1515.6,117009,331390
2011-06-14,1702.0,1713.1,1698.3,1709.9,1524.4,115384,328170
2011-06-15,1710.6,1721.2,1700.0,1711.7,1526.2,152879,332533
2011-06-16,1716.5,1719.5,1707.5,1715.4,1529.9,113355,333082
2011-06-17,1714.6,1728.5,1708.7,1724.6,1539.1,119736,340606
2011-06-20,1726.8,1733.7,1719.1,1727.5,1542.0,95171,340100
2011-06-21,1726.6,1734.5,1724.8,1731.9,1546.4,95541,342491
2011-06-22,1733.4,1744.8,1727.5,1738.9,1553.4,140559,350933
2011-06-23,1734.0,1735.1,1697.0,1706.0,1520.5,238418,331350
2011-06-24,1708.2,1712.0,1684.0,1686.4,1500.9,182170,329928
2011-06-27,1686.4,1691.6,1676.3,1681.9,1496.4,128943,317624
2011-06-28,1682.3,1692.5,1681.0,1685.7,1500.2,101389,313438
2011-06-29,1688.0,1699.3,1686.3,1695.9,1510.4,101480,315635
2011-06-30,1697.8,1700.3,1684.6,1688.3,1502.8,134201,307194
2011-07-01,1687.0,1688.5,1663.8,1668.1,1482.6,145346,306611
2011-07-05,1672.3,1703.5,1671.7,1698.2,1512.7,137184,298363
2011-07-06,1701.7,1720.0,1695.8,1714.7,1529.2,142652,297695
2011-07-07,1715.2,1720.4,1707.7,1716.1,1530.6,117622,288376
2011-07-08,1718.0,1731.5,1710.5,1727.1,1541.6,159728,286401
2011-07-11,1730.5,1743.1,1727.6,1734.7,1549.2,147083,287058
2011-07-12,1740.3,1759.8,1726.6,1747.8,1562.3,176605,287604
2011-07-13,1753.5,1774.4,1750.1,1771.0,1585.5,210275,287096
2011-07-14,1769.7,1780.4,1764.9,1774.8,1589.3,189976,273695
2011-07-15,1773.1,1780.0,1761.5,1775.6,1590.1,123384,275587
2011-07-18,1779.8,1793.4,1776.9,1787.9,1602.4,139693,273864
2011-07-19,1791.6,1796.2,1768.2,1786.6,1601.1,194070,250826
2011-07-20,1773.2,1788.1,1766.6,1782.4,1596.9,153916,245339
2011-07-21,1787.4,1790.5,1770.4,1772.5,1587.0,189183,215439
2011-07-22,1775.2,1793.2,1768.7,1787.0,1601.5,158421,193611
2011-07-25,1793.4,1809.8,1789.3,1797.7,1612.2,209057,162893
2011-07-26,1799.4,1806.5,1793.6,1802.6,1619.3,103276,300899
2011-07-27,1805.3,1814.5,1794.3,1800.6,1617.3,170615,347752
2011-07-28,1799.5,1806.1,1788.3,1799.5,1616.2,163995,370297
2011-07-29,1802.8,1820.8,1796.3,1814.5,1631.2,153054,373680
2011-08-01,1805.5,1817.8,1791.5,1805.0,1621.7,156244,379272
2011-08-02,1805.9,1847.8,1802.1,1827.8,1644.5,173572,385002
2011-08-03,1845.8,1859.2,1837.7,1849.6,1666.3,204437,383241
2011-08-04,1846.2,1868.2,1825.5,1842.3,1659.0,310247,378571
2011-08-05,1833.0,1856.3,1827.5,1835.1,1651.8,218360,373525
2011-08-08,1865.0,1906.7,1865.0,1896.5,1713.2,278274,370091
2011-08-09,1903.2,1965.8,1901.0,1926.3,1743.0,398589,361579
2011-08-10,1930.7,1984.3,1923.5,1967.6,1784.3,296968,369957
2011-08-11,1981.3,2000.9,1917.8,1934.8,1751.5,347101,366701
2011-08-12,1950.8,1954.2,1909.1,1925.9,1742.6,210578,363293
2011-08-15,1930.4,1952.6,1914.1,1941.3,1758.0,127711,360671
2011-08-16,1951.8,1973.3,1946.9,1968.3,1785.0,168060,362738
2011-08-17,1971.8,1980.9,1964.9,1977.1,1793.8,137235,363524
2011-08-18,1975.5,2015.3,1970.1,2005.3,1822.0,223989,368836
2011-08-19,2010.4,2064.7,2007.8,2035.5,1852.2,281310,366758
2011-08-22,2046.2,2087.3,2041.3,2075.2,1891.9,253907,369460
2011-08-23,2083.5,2101.2,2009.3,2044.6,1861.3,366699,364026
2011-08-24,2014.8,2040.1,1934.9,1940.6,1757.3,440826,356424
2011-08-25,1936.3,1960.8,1888.7,1946.5,1763.2,384694,340628
2011-08-26,1959.7,2015.8,1942.8,1980.6,1797.3,265243,335693
2011-08-29,2023.3,2024.8,1961.4,1974.9,1791.6,186016,332638
2011-08-30,1974.6,2028.4,1969.5,2013.1,1829.8,184591,340477
2011-08-31,2020.9,2026.0,1996.9,2015.0,1831.7,165623,335783
2011-09-01,2009.5,2016.9,1998.8,2012.4,1829.1,138082,336575
2011-09-02,2011.2,2070.7,2010.2,2060.2,1876.9,180277,345902
2011-09-06,2063.2,2107.0,2045.1,2056.6,1873.3,414591,352851
2011-09-07,2059.3,2066.5,1977.1,2000.9,1817.6,316257,345479
2011-09-08,2002.8,2056.6,1999.5,2040.8,1857.5,218499,342426
2011-09-09,2055.2,2072.4,2008.8,2042.8,1859.5,273998,346032
2011-09-12,2045.5,2048.5,1987.3,1996.6,1813.3,226772,344222
2011-09-13,2000.1,2030.8,1978.1,2013.4,1830.1,186087,338916
2011-09-14,2020.6,2031.5,1994.8,2009.8,1826.5,172648,334030
2011-09-15,2007.3,2013.0,1958.3,1964.7,1781.4,237735,323433
2011-09-16,1973.8,2008.3,1948.7,1998.0,1814.7,190164,323870
2011-09-19,2003.3,2016.2,1954.3,1962.2,1778.9,189056,322334
2011-09-20,1964.2,1997.6,1955.3,1992.4,1809.1,174850,319333
2011-09-21,1989.3,2002.7,1964.3,1991.4,1808.1,190869,317182
2011-09-22,1965.6,1972.3,1906.5,1925.0,1741.7,278040,307786
2011-09-23,1922.3,1941.2,1815.0,1823.1,1639.8,359497,301395
2011-09-26,1843.3,1849.6,1718.3,1778.1,1594.8,373462,298892
2011-09-27,1812.5,1862.5,1800.1,1835.8,1652.5,228887,288400
2011-09-28,1836.4,1855.3,1783.8,1801.4,1618.1,218351,287662
2011-09-29,1792.6,1821.2,1768.3,1800.6,1617.3,193524,283105
2011-09-30,1801.6,1825.8,1791.1,1805.6,1622.3,152884,279172
2011-10-03,1808.4,1850.3,1803.3,1841.0,1657.7,141395,279057
2011-10-04,1845.8,1864.8,1780.9,1799.3,1616.0,200942,274079
2011-10-05,1810.1,1832.2,1779.9,1824.9,1641.6,154703,270305
2011-10-06,1826.8,1840.3,1816.5,1836.5,1653.2,124276,269201
2011-10-07,1836.7,1851.3,1810.9,1819.1,1635.8,129495,270119
2011-10-10,1823.8,1863.0,1823.2,1854.1,1670.8,92090,268016
2011-10-11,1861.6,1870.0,1838.7,1844.3,1661.0,110057,269305
2011-10-12,1848.0,1877.2,1845.3,1865.9,1682.6,112765,272338
2011-10-13,1860.6,1869.4,1837.6,1851.8,1668.5,115586,268102
2011-10-14,1852.3,1868.8,1845.8,1866.3,1683.0,95596,271069
2011-10-17,1867.1,1880.1,1848.7,1859.9,1676.6,114497,275361
2011-10-18,1855.8,1861.5,1811.5,1836.1,1652.8,195659,264187
2011-10-19,1839.7,1850.2,1824.4,1830.3,1647.0,118146,259621
2011-10-20,1828.6,1829.8,1788.0,1796.2,1612.9,188355,260800
2011-10-21,1804.2,1833.1,1796.1,1819.4,1636.1,127052,259314
2011-10-24,1826.3,1846.6,1819.9,1835.6,1652.3,110137,261018
2011-10-25,1837.4,1894.0,1827.9,1883.7,1700.4,195637,267825
2011-10-26,1890.4,1911.3,1879.8,1906.8,1723.5,151505,270742
2011-10-27,1910.2,1934.6,1890.5,1931.0,1747.7,156347,265045
2011-10-28,1929.5,1937.3,1916.3,1930.5,1747.2,107441,261580
2011-10-31,1926.4,1929.8,1888.8,1908.5,1725.2,122243,259309
2011-11-01,1899.0,1908.9,1864.5,1895.1,1711.8,174289,257850
2011-11-02,1904.8,1928.9,1898.8,1912.9,1729.6,148068,259362
2011-11-03,1922.2,1952.8,1907.3,1948.4,1765.1,162545,262872
2011-11-04,1949.8,1949.8,1933.1,1939.4,1756.1,88468,262101
2011-11-07,1938.5,1983.2,1937.3,1974.4,1791.1,150464,259166
2011-11-08,1979.1,1987.7,1961.6,1982.5,1799.2,133687,256637
2011-11-09,1970.7,1984.4,1948.4,1974.9,1791.6,161799,243712
2011-11-10,1954.3,1960.2,1919.9,1942.9,1759.6,172534,239151
2011-11-11,1942.9,1974.4,1928.3,1971.4,1788.1,106879,233241
2011-11-14,1972.7,1980.9,1957.5,1961.7,1778.4,87588,231587
2011-11-15,1965.3,1971.1,1944.2,1965.5,1782.2,132676,226106
2011-11-16,1965.6,1968.1,1937.2,1957.6,1774.3,172664,211893
2011-11-17,1948.0,1951.3,1894.3,1903.5,1720.2,229938,190918
2011-11-18,1904.8,1921.8,1894.7,1908.4,1725.1,147927,178364
2011-11-21,1908.4,1910.7,1850.4,1861.9,1678.6,209402,166545
2011-11-22,1861.8,1889.7,1850.8,1885.7,1702.4,182848,151207
2011-11-23,1883.2,1894.1,1860.4,1879.2,1695.9,173328,120623
2011-11-25,1876.7,1886.0,1855.9,1869.0,1685.7,139442,97458
2011-11-28,1867.8,1905.4,1867.2,1895.0,1714.5,145559,229531
2011-11-29,1895.8,1904.6,1887.7,1899.4,1718.9,158257,249043
2011-11-30,1903.2,1935.2,1884.8,1930.8,1750.3,187239,264239
2011-12-01,1933.0,1938.5,1917.7,1920.3,1739.8,113555,262255
2011-12-02,1929.0,1947.6,1922.2,1931.8,1751.3,107014,264162
2011-12-05,1931.5,1939.3,1901.6,1915.0,1734.5,117520,262795
2011-12-06,1907.7,1917.4,1886.2,1912.3,1731.8,133426,263107
2011-12-07,1913.5,1927.5,1904.1,1925.3,1744.8,105726,262297
2011-12-08,1927.3,1941.0,1888.3,1893.9,1713.4,173374,262295
2011-12-09,1889.4,1908.4,1885.4,1897.3,1716.8,105584,261430
2011-12-12,1897.3,1899.1,1840.8,1848.7,1668.2,165096,259956
2011-12-13,1848.5,1862.2,1806.0,1843.6,1663.1,182892,259454
2011-12-14,1812.1,1826.3,1746.2,1767.4,1586.9,283563,261629
2011-12-15,1760.5,1777.0,1743.0,1757.7,1577.2,189916,257634
2011-12-16,1753.8,1784.0,1752.6,1778.4,1597.9,137428,253512
2011-12-19,1784.0,1792.0,1766.0,1777.2,1596.7,121278,248902
2011-12-20,1776.0,1801.3,1774.6,1798.1,1617.6,101146,246912
2011-12-21,1797.7,1824.2,1788.2,1794.1,1613.6,125152,243246
2011-12-22,1797.6,1799.1,1779.6,1791.1,1610.6,96547,245010
2011-12-23,1788.3,1796.1,1784.5,1786.5,1606.0,40681,244098
2011-12-27,1789.7,1789.7,1771.6,1776.0,1595.5,46351,240040
2011-12-28,1774.4,1775.5,1731.4,1744.6,1564.1,114256,239266
2011-12-29,1737.6,1743.3,1704.4,1721.4,1540.9,132782,240297
2011-12-30,1727.8,1763.3,1726.7,1747.3,1566.8,94315,235889
2012-01-03,1751.5,1789.2,1747.3,1781.0,1600.5,112937,234311
2012-01-04,1785.4,1800.3,1774.3,1793.2,1612.7,154215,224763
2012-01-05,1794.9,1807.3,1778.2,1800.6,1620.1,176473,220180
2012-01-06,1802.9,1812.8,1789.5,1797.3,1616.8,155211,215152
2012-01-09,1798.2,1805.1,1786.2,1788.6,1608.1,134386,203070
2012-01-10,1792.8,1821.9,1789.7,1812.0,1631.5,168405,193494
2012-01-11,1812.9,1828.5,1811.3,1820.1,1639.6,144552,182125
2012-01-12,1824.0,1843.4,1821.4,1828.2,1647.7,146826,174222
2012-01-13,1830.3,1831.2,1806.2,1811.3,1630.8,177525,168260
2012-01-17,1816.3,1848.5,1812.4,1836.1,1655.6,193658,164237
2012-01-18,1832.0,1843.4,1822.6,1840.4,1659.9,157218,160113
2012-01-19,1841.2,1851.1,1829.7,1835.0,1654.5,130752,156621
2012-01-20,1837.5,1847.8,1825.7,1844.5,1664.0,127005,148309
2012-01-23,1845.7,1862.3,1843.5,1858.8,1678.3,131456,139274
2012-01-24,1857.6,1860.5,1841.5,1845.0,1664.5,137344,121002
2012-01-25,1847.0,1893.7,1829.7,1880.6,1700.1,240476,110512
2012-01-26,1891.7,1912.1,1883.6,1907.5,1729.9,112482,175305
2012-01-27,1902.0,1920.6,1894.8,1913.0,1735.4,149457,213997
2012-01-30,1917.2,1920.4,1896.4,1912.0,1734.4,133373,230626
2012-01-31,1912.0,1928.2,1904.6,1918.0,1740.4,157876,231072
2012-02-01,1917.4,1931.6,1913.0,1927.1,1749.5,124538,237961
2012-02-02,1924.9,1941.6,1920.9,1936.9,1759.3,142034,239062
2012-02-03,1939.3,1943.5,1903.8,1917.9,1740.3,191907,238833
2012-02-06,1908.6,1918.5,1891.6,1902.5,1724.9,137271,238227
2012-02-07,1900.1,1930.2,1890.2,1926.0,1748.4,161623,240326
2012-02-08,1925.3,1932.4,1903.6,1908.9,1731.3,151075,236981
2012-02-09,1912.0,1933.1,1905.7,1918.8,1741.2,163236,235628
2012-02-10,1908.7,1914.8,1884.0,1902.9,1725.3,178134,232524
2012-02-13,1905.0,1913.0,1895.3,1902.5,1724.9,103506,231263
